CrossingID,SubmissionType,ReportBaseId,ParentReportBaseId,CrossingClosed,ReportingAgencyTypeID,ReportingAgencyID,RevisionDate,ReasonID,CrossingIdSuffix,ReportStatus,LastUpdated,Railroad,StateCD,StateName,CntyCD,CountyName,Nearest,CityCD,CityName,Street,BlockNumb,Highway,SepInd,SepRr1,SepRr2,SepRr3,SepRr4,MultFrmsFiLed,SameInd,SameRr1,SameRr2,SameRr3,SameRr4,RrID,Ttstn,TtstnNam,RrMain,XingOwnr,TypeXing,XPurpose,PosXing,OpenPub,TypeTrnSrvcIDs,DevelTypID,XingAdj,XngAdjNo,Whistban,WhistDate,HscoRrid,SfxHscoRrid,LLsource,RrNarr1,RrNarr2,RrNarr3,RrNarr4,StNarr1,StNarr2,StNarr3,StNarr4,RrNarr,StNarr,PolCont,RrCont,HwyCont,THRRequestNo,CCMQzid,OperatingRailroadCode,OperatingRailroadType,RrDiv,RrSubDiv,Branch,PrfxMilePost,MilePost,SfxMilePost,Lt1PassMov,PassCnt,DayThru,NghtThru,TotalSwt,TotalLtr,Lt1Mov,WeekTrnMov,YearTrnMov,MaxTtSpd,MinSpd,MaxSpd,MainTrk,SidingTrk,YardTrk,TransitTrk,IndustryTrk,OthrTrk,OthrTrkDes,SpselIDs,Sgnleqp,EMonitorDvce,HealthMonitor,NoSigns,XBuck,StopStd,YieldStd,AdvWarn,AdvW10_1,AdvW10_2,AdvW10_3,AdvW10_4,AdvW10_11,AdvW10_12,Low_Grnd,Low_GrndSigns,PaveMrkIDs,Channel,Exempt,EnsSign,OthSgn,OthSgn1,OthDes1,OthSgn2,OthDes2,OthSgn3,OthDes3,PrvxSign,Led,Gates,GatePed,GateConf,GateConfType,FlashOv,FlashNov,CFlashType,FlashPost,FlashPostType,Bkl_FlashPost,Sdl_FlashPost,FlashPai,AwdIDate,AwhornChk,AwhornlDate,HwyTrafSignl,Wigwags,Bells,SpecPro,FlashOth,FlashOthDes,HwynrSig,Intrprmp,PrempType,HwtrfPsig,HwtrfPsigsdis,HwtrfPsiglndis,MonitorDev,WdCode,TraficLn,TraflnType,HwyPved,Downst,Illumina,XSurfDate,XSurfWidth,XSurfLength,XSurfaceIDs,XSurOthr,HwyNear,HwynDist,XAngle,ComPower,HwySys,HwyClassCD,HwyClassrdtpID,StHwy1,HwySpeed,HwySpeedps,LrsRouteid,LrsMilePost,Aadt,AadtYear,PctTruk,SchlBusChk,SchlBsCnt,HazmtVeh,EmrgncySrvc,ReportYear,ReportType,DATE_CREAT,DATE_EDITE,OBJECTID,COUNTYNAME,CREATED_BY,EDITED_BY,geometry,reason,city,state,street,railroad,dateTime,duration,created
510017L,Full Inventory Record,5045231,5034794,No,1,1622,5/28/2022 12:00:00 AM,14,NS,Published,5/28/2022 10:47:31 AM,NS,18,IN,18039,ELKHART,0,180391830,GOSHEN,PEDDLERS VILLAGE ROAD,NA,CR 28,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362135,DUNLAP,-1,-1,3,1,1,NA,1112,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,414.33,NA,2,4,29,30,2,0,2,NA,2022,79,40,60,3,0,0,0,0,0,NA,11,1,1,2,1,2,0,0,1,2,NA,NA,NA,NA,NA,2,NA,"1,2",5,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,2,0,1,1,1,2,1,10,NA,2,NA,2,0,2,1,0,none,1,2,2,2,0,0,0,8,2,2,1,2,2,NA,40,32,12,NA,1,NA,3,1,8,1,19,2,30,1,NA,NA,3125,2018,6,2,NA,NA,2,2022,Major,2014-07-30,2014-07-30,83,ELKHART,DOTRAH,DOTRAH,"c(-85.8785289, 41.6091062)",A stationary train,GOSHEN,IN,PEDDLERS VILLAGE ROAD,NS,2022-04-29T16:00:00,2-6 hours,2022-04-29T12:00:51.287
510017L,Full Inventory Record,5045231,5034794,No,1,1622,5/28/2022 12:00:00 AM,14,NS,Published,5/28/2022 10:47:31 AM,NS,18,IN,18039,ELKHART,0,180391830,GOSHEN,PEDDLERS VILLAGE ROAD,NA,CR 28,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362135,DUNLAP,-1,-1,3,1,1,NA,1112,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,414.33,NA,2,4,29,30,2,0,2,NA,2022,79,40,60,3,0,0,0,0,0,NA,11,1,1,2,1,2,0,0,1,2,NA,NA,NA,NA,NA,2,NA,"1,2",5,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,2,0,1,1,1,2,1,10,NA,2,NA,2,0,2,1,0,none,1,2,2,2,0,0,0,8,2,2,1,2,2,NA,40,32,12,NA,1,NA,3,1,8,1,19,2,30,1,NA,NA,3125,2018,6,2,NA,NA,2,2022,Major,2014-07-30,2014-07-30,83,ELKHART,DOTRAH,DOTRAH,"c(-85.8785289, 41.6091062)",A stationary train,GOSHEN,IN,PEDDLERS VILLAGE ROAD,NS,2022-04-29T14:40:00,16-30 minutes,2022-04-29T11:02:49.807
510017L,Full Inventory Record,5045231,5034794,No,1,1622,5/28/2022 12:00:00 AM,14,NS,Published,5/28/2022 10:47:31 AM,NS,18,IN,18039,ELKHART,0,180391830,GOSHEN,PEDDLERS VILLAGE ROAD,NA,CR 28,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362135,DUNLAP,-1,-1,3,1,1,NA,1112,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,414.33,NA,2,4,29,30,2,0,2,NA,2022,79,40,60,3,0,0,0,0,0,NA,11,1,1,2,1,2,0,0,1,2,NA,NA,NA,NA,NA,2,NA,"1,2",5,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,2,0,1,1,1,2,1,10,NA,2,NA,2,0,2,1,0,none,1,2,2,2,0,0,0,8,2,2,1,2,2,NA,40,32,12,NA,1,NA,3,1,8,1,19,2,30,1,NA,NA,3125,2018,6,2,NA,NA,2,2022,Major,2014-07-30,2014-07-30,83,ELKHART,DOTRAH,DOTRAH,"c(-85.8785289, 41.6091062)",A stationary train,GOSHEN,IN,PEDDLERS VILLAGE ROAD,NS,2022-04-29T13:30:00,2-6 hours,2022-04-29T09:33:00.99
510017L,Full Inventory Record,5045231,5034794,No,1,1622,5/28/2022 12:00:00 AM,14,NS,Published,5/28/2022 10:47:31 AM,NS,18,IN,18039,ELKHART,0,180391830,GOSHEN,PEDDLERS VILLAGE ROAD,NA,CR 28,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362135,DUNLAP,-1,-1,3,1,1,NA,1112,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,414.33,NA,2,4,29,30,2,0,2,NA,2022,79,40,60,3,0,0,0,0,0,NA,11,1,1,2,1,2,0,0,1,2,NA,NA,NA,NA,NA,2,NA,"1,2",5,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,2,0,1,1,1,2,1,10,NA,2,NA,2,0,2,1,0,none,1,2,2,2,0,0,0,8,2,2,1,2,2,NA,40,32,12,NA,1,NA,3,1,8,1,19,2,30,1,NA,NA,3125,2018,6,2,NA,NA,2,2022,Major,2014-07-30,2014-07-30,83,ELKHART,DOTRAH,DOTRAH,"c(-85.8785289, 41.6091062)",A stationary train,GOSHEN,IN,PEDDLERS VILLAGE ROAD,NS,2022-04-23T12:00:00,12-24 hours,2022-04-25T06:28:43.917
510017L,Full Inventory Record,5045231,5034794,No,1,1622,5/28/2022 12:00:00 AM,14,NS,Published,5/28/2022 10:47:31 AM,NS,18,IN,18039,ELKHART,0,180391830,GOSHEN,PEDDLERS VILLAGE ROAD,NA,CR 28,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362135,DUNLAP,-1,-1,3,1,1,NA,1112,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,414.33,NA,2,4,29,30,2,0,2,NA,2022,79,40,60,3,0,0,0,0,0,NA,11,1,1,2,1,2,0,0,1,2,NA,NA,NA,NA,NA,2,NA,"1,2",5,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,2,0,1,1,1,2,1,10,NA,2,NA,2,0,2,1,0,none,1,2,2,2,0,0,0,8,2,2,1,2,2,NA,40,32,12,NA,1,NA,3,1,8,1,19,2,30,1,NA,NA,3125,2018,6,2,NA,NA,2,2022,Major,2014-07-30,2014-07-30,83,ELKHART,DOTRAH,DOTRAH,"c(-85.8785289, 41.6091062)",A stationary train,GOSHEN,IN,PEDDLERS VILLAGE ROAD,NS,2022-04-22T16:00:00,2-6 hours,2022-04-22T12:02:48.23
510017L,Full Inventory Record,5045231,5034794,No,1,1622,5/28/2022 12:00:00 AM,14,NS,Published,5/28/2022 10:47:31 AM,NS,18,IN,18039,ELKHART,0,180391830,GOSHEN,PEDDLERS VILLAGE ROAD,NA,CR 28,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362135,DUNLAP,-1,-1,3,1,1,NA,1112,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,414.33,NA,2,4,29,30,2,0,2,NA,2022,79,40,60,3,0,0,0,0,0,NA,11,1,1,2,1,2,0,0,1,2,NA,NA,NA,NA,NA,2,NA,"1,2",5,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,2,0,1,1,1,2,1,10,NA,2,NA,2,0,2,1,0,none,1,2,2,2,0,0,0,8,2,2,1,2,2,NA,40,32,12,NA,1,NA,3,1,8,1,19,2,30,1,NA,NA,3125,2018,6,2,NA,NA,2,2022,Major,2014-07-30,2014-07-30,83,ELKHART,DOTRAH,DOTRAH,"c(-85.8785289, 41.6091062)",A stationary train,GOSHEN,IN,PEDDLERS VILLAGE ROAD,NS,2022-04-22T14:00:00,6-12 hours,2022-04-22T11:53:47.733
510017L,Full Inventory Record,5045231,5034794,No,1,1622,5/28/2022 12:00:00 AM,14,NS,Published,5/28/2022 10:47:31 AM,NS,18,IN,18039,ELKHART,0,180391830,GOSHEN,PEDDLERS VILLAGE ROAD,NA,CR 28,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362135,DUNLAP,-1,-1,3,1,1,NA,1112,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,414.33,NA,2,4,29,30,2,0,2,NA,2022,79,40,60,3,0,0,0,0,0,NA,11,1,1,2,1,2,0,0,1,2,NA,NA,NA,NA,NA,2,NA,"1,2",5,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,2,0,1,1,1,2,1,10,NA,2,NA,2,0,2,1,0,none,1,2,2,2,0,0,0,8,2,2,1,2,2,NA,40,32,12,NA,1,NA,3,1,8,1,19,2,30,1,NA,NA,3125,2018,6,2,NA,NA,2,2022,Major,2014-07-30,2014-07-30,83,ELKHART,DOTRAH,DOTRAH,"c(-85.8785289, 41.6091062)",A stationary train,GOSHEN,IN,PEDDLERS VILLAGE ROAD,NS,2022-04-22T09:44:00,2-6 hours,2022-04-22T07:34:47.277
510017L,Full Inventory Record,5045231,5034794,No,1,1622,5/28/2022 12:00:00 AM,14,NS,Published,5/28/2022 10:47:31 AM,NS,18,IN,18039,ELKHART,0,180391830,GOSHEN,PEDDLERS VILLAGE ROAD,NA,CR 28,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362135,DUNLAP,-1,-1,3,1,1,NA,1112,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,414.33,NA,2,4,29,30,2,0,2,NA,2022,79,40,60,3,0,0,0,0,0,NA,11,1,1,2,1,2,0,0,1,2,NA,NA,NA,NA,NA,2,NA,"1,2",5,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,2,0,1,1,1,2,1,10,NA,2,NA,2,0,2,1,0,none,1,2,2,2,0,0,0,8,2,2,1,2,2,NA,40,32,12,NA,1,NA,3,1,8,1,19,2,30,1,NA,NA,3125,2018,6,2,NA,NA,2,2022,Major,2014-07-30,2014-07-30,83,ELKHART,DOTRAH,DOTRAH,"c(-85.8785289, 41.6091062)",A stationary train,GOSHEN,IN,PEDDLERS VILLAGE ROAD,NS,2022-03-24T21:22:00,6-12 hours,2022-03-28T08:22:26.27
510017L,Full Inventory Record,5045231,5034794,No,1,1622,5/28/2022 12:00:00 AM,14,NS,Published,5/28/2022 10:47:31 AM,NS,18,IN,18039,ELKHART,0,180391830,GOSHEN,PEDDLERS VILLAGE ROAD,NA,CR 28,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362135,DUNLAP,-1,-1,3,1,1,NA,1112,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,414.33,NA,2,4,29,30,2,0,2,NA,2022,79,40,60,3,0,0,0,0,0,NA,11,1,1,2,1,2,0,0,1,2,NA,NA,NA,NA,NA,2,NA,"1,2",5,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,2,0,1,1,1,2,1,10,NA,2,NA,2,0,2,1,0,none,1,2,2,2,0,0,0,8,2,2,1,2,2,NA,40,32,12,NA,1,NA,3,1,8,1,19,2,30,1,NA,NA,3125,2018,6,2,NA,NA,2,2022,Major,2014-07-30,2014-07-30,83,ELKHART,DOTRAH,DOTRAH,"c(-85.8785289, 41.6091062)",A stationary train,GOSHEN,IN,PEDDLERS VILLAGE ROAD,NS,2022-03-27T16:12:00,6-12 hours,2022-03-28T08:13:02.83
510017L,Full Inventory Record,5045231,5034794,No,1,1622,5/28/2022 12:00:00 AM,14,NS,Published,5/28/2022 10:47:31 AM,NS,18,IN,18039,ELKHART,0,180391830,GOSHEN,PEDDLERS VILLAGE ROAD,NA,CR 28,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362135,DUNLAP,-1,-1,3,1,1,NA,1112,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,414.33,NA,2,4,29,30,2,0,2,NA,2022,79,40,60,3,0,0,0,0,0,NA,11,1,1,2,1,2,0,0,1,2,NA,NA,NA,NA,NA,2,NA,"1,2",5,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,2,0,1,1,1,2,1,10,NA,2,NA,2,0,2,1,0,none,1,2,2,2,0,0,0,8,2,2,1,2,2,NA,40,32,12,NA,1,NA,3,1,8,1,19,2,30,1,NA,NA,3125,2018,6,2,NA,NA,2,2022,Major,2014-07-30,2014-07-30,83,ELKHART,DOTRAH,DOTRAH,"c(-85.8785289, 41.6091062)",A stationary train,GOSHEN,IN,PEDDLERS VILLAGE ROAD,NS,2022-03-27T12:45:00,6-12 hours,2022-03-28T08:12:28.177
510017L,Full Inventory Record,5045231,5034794,No,1,1622,5/28/2022 12:00:00 AM,14,NS,Published,5/28/2022 10:47:31 AM,NS,18,IN,18039,ELKHART,0,180391830,GOSHEN,PEDDLERS VILLAGE ROAD,NA,CR 28,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362135,DUNLAP,-1,-1,3,1,1,NA,1112,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,414.33,NA,2,4,29,30,2,0,2,NA,2022,79,40,60,3,0,0,0,0,0,NA,11,1,1,2,1,2,0,0,1,2,NA,NA,NA,NA,NA,2,NA,"1,2",5,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,2,0,1,1,1,2,1,10,NA,2,NA,2,0,2,1,0,none,1,2,2,2,0,0,0,8,2,2,1,2,2,NA,40,32,12,NA,1,NA,3,1,8,1,19,2,30,1,NA,NA,3125,2018,6,2,NA,NA,2,2022,Major,2014-07-30,2014-07-30,83,ELKHART,DOTRAH,DOTRAH,"c(-85.8785289, 41.6091062)",A stationary train,GOSHEN,IN,PEDDLERS VILLAGE ROAD,NS,2022-03-27T19:53:00,More than one day,2022-03-27T15:53:54.83
510017L,Full Inventory Record,5045231,5034794,No,1,1622,5/28/2022 12:00:00 AM,14,NS,Published,5/28/2022 10:47:31 AM,NS,18,IN,18039,ELKHART,0,180391830,GOSHEN,PEDDLERS VILLAGE ROAD,NA,CR 28,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362135,DUNLAP,-1,-1,3,1,1,NA,1112,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,414.33,NA,2,4,29,30,2,0,2,NA,2022,79,40,60,3,0,0,0,0,0,NA,11,1,1,2,1,2,0,0,1,2,NA,NA,NA,NA,NA,2,NA,"1,2",5,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,2,0,1,1,1,2,1,10,NA,2,NA,2,0,2,1,0,none,1,2,2,2,0,0,0,8,2,2,1,2,2,NA,40,32,12,NA,1,NA,3,1,8,1,19,2,30,1,NA,NA,3125,2018,6,2,NA,NA,2,2022,Major,2014-07-30,2014-07-30,83,ELKHART,DOTRAH,DOTRAH,"c(-85.8785289, 41.6091062)",A stationary train,GOSHEN,IN,PEDDLERS VILLAGE ROAD,NS,2022-03-27T13:28:00,0-15 minutes,2022-03-27T09:28:39.343
510017L,Full Inventory Record,5045231,5034794,No,1,1622,5/28/2022 12:00:00 AM,14,NS,Published,5/28/2022 10:47:31 AM,NS,18,IN,18039,ELKHART,0,180391830,GOSHEN,PEDDLERS VILLAGE ROAD,NA,CR 28,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362135,DUNLAP,-1,-1,3,1,1,NA,1112,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,414.33,NA,2,4,29,30,2,0,2,NA,2022,79,40,60,3,0,0,0,0,0,NA,11,1,1,2,1,2,0,0,1,2,NA,NA,NA,NA,NA,2,NA,"1,2",5,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,2,0,1,1,1,2,1,10,NA,2,NA,2,0,2,1,0,none,1,2,2,2,0,0,0,8,2,2,1,2,2,NA,40,32,12,NA,1,NA,3,1,8,1,19,2,30,1,NA,NA,3125,2018,6,2,NA,NA,2,2022,Major,2014-07-30,2014-07-30,83,ELKHART,DOTRAH,DOTRAH,"c(-85.8785289, 41.6091062)",A moving train,GOSHEN,IN,PEDDLERS VILLAGE ROAD,NS,2022-03-26T09:45:00,31-60 minutes,2022-03-26T06:13:51.907
510017L,Full Inventory Record,5045231,5034794,No,1,1622,5/28/2022 12:00:00 AM,14,NS,Published,5/28/2022 10:47:31 AM,NS,18,IN,18039,ELKHART,0,180391830,GOSHEN,PEDDLERS VILLAGE ROAD,NA,CR 28,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362135,DUNLAP,-1,-1,3,1,1,NA,1112,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,414.33,NA,2,4,29,30,2,0,2,NA,2022,79,40,60,3,0,0,0,0,0,NA,11,1,1,2,1,2,0,0,1,2,NA,NA,NA,NA,NA,2,NA,"1,2",5,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,2,0,1,1,1,2,1,10,NA,2,NA,2,0,2,1,0,none,1,2,2,2,0,0,0,8,2,2,1,2,2,NA,40,32,12,NA,1,NA,3,1,8,1,19,2,30,1,NA,NA,3125,2018,6,2,NA,NA,2,2022,Major,2014-07-30,2014-07-30,83,ELKHART,DOTRAH,DOTRAH,"c(-85.8785289, 41.6091062)",A stationary train,GOSHEN,IN,PEDDLERS VILLAGE ROAD,NS,2022-03-25T11:15:00,1-2 hours,2022-03-25T07:40:48.1
510017L,Full Inventory Record,5045231,5034794,No,1,1622,5/28/2022 12:00:00 AM,14,NS,Published,5/28/2022 10:47:31 AM,NS,18,IN,18039,ELKHART,0,180391830,GOSHEN,PEDDLERS VILLAGE ROAD,NA,CR 28,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362135,DUNLAP,-1,-1,3,1,1,NA,1112,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,414.33,NA,2,4,29,30,2,0,2,NA,2022,79,40,60,3,0,0,0,0,0,NA,11,1,1,2,1,2,0,0,1,2,NA,NA,NA,NA,NA,2,NA,"1,2",5,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,2,0,1,1,1,2,1,10,NA,2,NA,2,0,2,1,0,none,1,2,2,2,0,0,0,8,2,2,1,2,2,NA,40,32,12,NA,1,NA,3,1,8,1,19,2,30,1,NA,NA,3125,2018,6,2,NA,NA,2,2022,Major,2014-07-30,2014-07-30,83,ELKHART,DOTRAH,DOTRAH,"c(-85.8785289, 41.6091062)",A stationary train,GOSHEN,IN,PEDDLERS VILLAGE ROAD,NS,2022-03-22T00:06:00,12-24 hours,2022-03-22T08:06:52.35
510017L,Full Inventory Record,5045231,5034794,No,1,1622,5/28/2022 12:00:00 AM,14,NS,Published,5/28/2022 10:47:31 AM,NS,18,IN,18039,ELKHART,0,180391830,GOSHEN,PEDDLERS VILLAGE ROAD,NA,CR 28,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362135,DUNLAP,-1,-1,3,1,1,NA,1112,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,414.33,NA,2,4,29,30,2,0,2,NA,2022,79,40,60,3,0,0,0,0,0,NA,11,1,1,2,1,2,0,0,1,2,NA,NA,NA,NA,NA,2,NA,"1,2",5,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,2,0,1,1,1,2,1,10,NA,2,NA,2,0,2,1,0,none,1,2,2,2,0,0,0,8,2,2,1,2,2,NA,40,32,12,NA,1,NA,3,1,8,1,19,2,30,1,NA,NA,3125,2018,6,2,NA,NA,2,2022,Major,2014-07-30,2014-07-30,83,ELKHART,DOTRAH,DOTRAH,"c(-85.8785289, 41.6091062)",A stationary train,GOSHEN,IN,PEDDLERS VILLAGE ROAD,NS,2022-03-21T23:15:00,31-60 minutes,2022-03-21T19:56:11.93
510017L,Full Inventory Record,5045231,5034794,No,1,1622,5/28/2022 12:00:00 AM,14,NS,Published,5/28/2022 10:47:31 AM,NS,18,IN,18039,ELKHART,0,180391830,GOSHEN,PEDDLERS VILLAGE ROAD,NA,CR 28,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362135,DUNLAP,-1,-1,3,1,1,NA,1112,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,414.33,NA,2,4,29,30,2,0,2,NA,2022,79,40,60,3,0,0,0,0,0,NA,11,1,1,2,1,2,0,0,1,2,NA,NA,NA,NA,NA,2,NA,"1,2",5,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,2,0,1,1,1,2,1,10,NA,2,NA,2,0,2,1,0,none,1,2,2,2,0,0,0,8,2,2,1,2,2,NA,40,32,12,NA,1,NA,3,1,8,1,19,2,30,1,NA,NA,3125,2018,6,2,NA,NA,2,2022,Major,2014-07-30,2014-07-30,83,ELKHART,DOTRAH,DOTRAH,"c(-85.8785289, 41.6091062)",A moving train,GOSHEN,IN,PEDDLERS VILLAGE ROAD,NS,2022-03-17T12:45:00,16-30 minutes,2022-03-17T08:48:51.763
510017L,Full Inventory Record,5045231,5034794,No,1,1622,5/28/2022 12:00:00 AM,14,NS,Published,5/28/2022 10:47:31 AM,NS,18,IN,18039,ELKHART,0,180391830,GOSHEN,PEDDLERS VILLAGE ROAD,NA,CR 28,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362135,DUNLAP,-1,-1,3,1,1,NA,1112,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,414.33,NA,2,4,29,30,2,0,2,NA,2022,79,40,60,3,0,0,0,0,0,NA,11,1,1,2,1,2,0,0,1,2,NA,NA,NA,NA,NA,2,NA,"1,2",5,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,2,0,1,1,1,2,1,10,NA,2,NA,2,0,2,1,0,none,1,2,2,2,0,0,0,8,2,2,1,2,2,NA,40,32,12,NA,1,NA,3,1,8,1,19,2,30,1,NA,NA,3125,2018,6,2,NA,NA,2,2022,Major,2014-07-30,2014-07-30,83,ELKHART,DOTRAH,DOTRAH,"c(-85.8785289, 41.6091062)",A stationary train,GOSHEN,IN,PEDDLERS VILLAGE ROAD,NS,2022-03-15T15:30:00,1-2 hours,2022-03-15T12:25:38.25
